Date,Price
2017-09-22,220.93605041503906
2017-09-25,220.48434448242188
2017-09-26,220.61720275878906
2017-09-27,221.47637939453125
2017-09-28,221.74208068847656
2017-09-29,222.5215301513672
2017-10-02,223.48695373535156
2017-10-03,223.96524047851562
2017-10-04,224.2310028076172
2017-10-05,225.5595703125
2017-10-06,225.3026885986328
2017-10-09,224.93069458007812
2017-10-10,225.52415466308594
2017-10-11,225.8784637451172
2017-10-12,225.5418701171875
2017-10-13,225.81639099121094
2017-10-16,226.11758422851562
2017-10-17,226.2770233154297
2017-10-18,226.4984588623047
2017-10-19,226.5604705810547
2017-10-20,227.7295684814453
2017-10-23,226.84384155273438
2017-10-24,227.24244689941406
2017-10-25,226.11758422851562
2017-10-26,226.40988159179688
2017-10-27,228.26100158691406
2017-10-30,227.41073608398438
2017-10-31,227.76499938964844
2017-11-01,228.066162109375
2017-11-02,228.15475463867188
2017-11-03,228.9164581298828
2017-11-06,229.27076721191406
2017-11-07,229.11134338378906
2017-11-08,229.5010223388672
2017-11-09,228.66845703125
2017-11-10,228.5976104736328
2017-11-13,228.81019592285156
2017-11-14,228.27879333496094
2017-11-15,227.1361541748047
2017-11-16,229.0670928955078
2017-11-17,228.39382934570312
2017-11-20,228.78358459472656
2017-11-21,230.28053283691406
2017-11-22,230.07675170898438
2017-11-24,230.60818481445312
2017-11-27,230.4930877685547
2017-11-28,232.83139038085938
2017-11-29,232.68971252441406
2017-11-30,234.72682189941406
2017-12-01,234.23973083496094
2017-12-04,233.956298828125
2017-12-05,233.11483764648438
2017-12-06,233.15914916992188
2017-12-07,233.89427185058594
2017-12-08,235.1697540283203
2017-12-11,235.87831115722656
2017-12-12,236.29452514648438
2017-12-13,236.2680206298828
2017-12-14,235.3025665283203
2017-12-15,237.2620849609375
2017-12-18,238.76658630371094
2017-12-19,237.84962463378906
2017-12-20,237.7249755859375
2017-12-21,238.2145538330078
2017-12-22,238.15232849121094
2017-12-26,237.86740112304688
2017-12-27,237.98313903808594
2017-12-28,238.47276306152344
2017-12-29,237.57362365722656
2018-01-02,239.27398681640625
2018-01-03,240.7874298095703
2018-01-04,241.80235290527344
2018-01-05,243.41372680664062
2018-01-08,243.8588104248047
2018-01-09,244.41079711914062
2018-01-10,244.03692626953125
2018-01-11,245.81739807128906
2018-01-12,247.41990661621094
2018-01-16,246.57408142089844
2018-01-17,248.92431640625
2018-01-18,248.50599670410156
2018-01-19,249.63650512695312
2018-01-22,251.6663818359375
2018-01-23,252.2006072998047
2018-01-24,252.10264587402344
2018-01-25,252.20936584472656
2018-01-26,255.1294403076172
2018-01-29,253.43804931640625
2018-01-30,250.83843994140625
2018-01-31,250.96302795410156
2018-02-01,250.67816162109375
2018-02-02,245.22091674804688
2018-02-05,234.9651336669922
2018-02-06,239.59451293945312
2018-02-07,238.2947235107422
2018-02-08,229.3565673828125
2018-02-09,232.80191040039062
2018-02-12,236.2204132080078
2018-02-13,236.80795288085938
2018-02-14,240.00399780273438
2018-02-15,243.06651306152344
2018-02-16,243.1376953125
2018-02-20,241.61538696289062
2018-02-21,240.4135284423828
2018-02-22,240.72512817382812
2018-02-23,244.56207275390625
2018-02-26,247.40206909179688
2018-02-27,244.31288146972656
2018-02-28,241.83792114257812
2018-03-01,238.3214111328125
2018-03-02,239.55001831054688
2018-03-05,242.3186492919922
2018-03-06,242.93296813964844
2018-03-07,242.843994140625
2018-03-08,244.0190887451172
2018-03-09,248.26556396484375
2018-03-12,247.95396423339844
2018-03-13,246.3515625
2018-03-14,245.0873565673828
2018-03-15,244.8202667236328
2018-03-16,245.08580017089844
2018-03-19,241.76963806152344
2018-03-20,242.1808624267578
2018-03-21,241.716064453125
2018-03-22,235.67388916015625
2018-03-23,230.65054321289062
2018-03-26,236.96092224121094
2018-03-27,232.92982482910156
2018-03-28,232.24154663085938
2018-03-29,235.20899963378906
2018-04-02,230.13217163085938
2018-04-03,233.08177185058594
2018-04-04,235.57550048828125
2018-04-05,237.4346923828125
2018-04-06,232.14321899414062
2018-04-09,233.28732299804688
2018-04-10,236.9967041015625
2018-04-11,235.75430297851562
2018-04-12,237.6939239501953
2018-04-13,236.9967041015625
2018-04-16,238.94525146484375
2018-04-17,241.50157165527344
2018-04-18,241.68035888671875
2018-04-19,240.33958435058594
2018-04-20,238.30166625976562
2018-04-23,238.26588439941406
2018-04-24,235.0570526123047
2018-04-25,235.63809204101562
2018-04-26,238.03353881835938
2018-04-27,238.25698852539062
2018-04-30,236.4246368408203
2018-05-01,236.84475708007812
2018-05-02,235.2537384033203
2018-05-03,234.73533630371094
2018-05-04,237.77432250976562
2018-05-07,238.57884216308594
2018-05-08,238.57884216308594
2018-05-09,240.88478088378906
2018-05-10,243.13723754882812
2018-05-11,243.87918090820312
2018-05-14,243.99533081054688
2018-05-15,242.31495666503906
2018-05-16,243.3338623046875
2018-05-17,243.1282501220703
2018-05-18,242.52049255371094
2018-05-21,244.34388732910156
2018-05-22,243.66464233398438
2018-05-23,244.33497619628906
2018-05-24,243.83438110351562
2018-05-25,243.25341796875
2018-05-29,240.4557647705078
2018-05-30,243.66464233398438
2018-05-31,242.1719207763672
2018-06-01,244.54949951171875
2018-06-04,245.7114715576172
2018-06-05,245.89015197753906
2018-06-06,247.94595336914062
2018-06-07,247.91917419433594
2018-06-08,248.6521759033203
2018-06-11,248.98284912109375
2018-06-12,249.30458068847656
2018-06-13,248.50912475585938
2018-06-14,249.13482666015625
2018-06-15,248.8169403076172
2018-06-18,248.3052215576172
2018-06-19,247.3534698486328
2018-06-20,247.7754364013672
2018-06-21,246.2222137451172
2018-06-22,246.67111206054688
2018-06-25,243.31324768066406
2018-06-26,243.85189819335938
2018-06-27,241.83180236816406
2018-06-28,243.21446228027344
2018-06-29,243.5646209716797
2018-07-02,244.08534240722656
2018-07-03,243.223388671875
2018-07-05,245.20767211914062
2018-07-06,247.2816925048828
2018-07-09,249.50828552246094
2018-07-10,250.4061279296875
2018-07-11,248.57447814941406
2018-07-12,250.8280487060547
2018-07-13,251.02561950683594
2018-07-16,250.8011932373047
2018-07-17,251.81581115722656
2018-07-18,252.34548950195312
2018-07-19,251.39373779296875
2018-07-20,251.10647583007812
2018-07-23,251.5733642578125
2018-07-24,252.83926391601562
2018-07-25,254.9939727783203
2018-07-26,254.3925018310547
2018-07-27,252.66864013671875
2018-07-30,251.34890747070312
2018-07-31,252.5878448486328
2018-08-01,252.1658477783203
2018-08-02,253.53964233398438
2018-08-03,254.62591552734375
2018-08-06,255.55967712402344
2018-08-07,256.4036560058594
2018-08-08,256.29583740234375
2018-08-09,255.94578552246094
2018-08-10,254.23086547851562
2018-08-13,253.2791748046875
2018-08-14,254.89535522460938
2018-08-15,252.99191284179688
2018-08-16,255.03897094726562
2018-08-17,255.9368133544922
2018-08-20,256.48455810546875
2018-08-21,257.08599853515625
2018-08-22,256.9334411621094
2018-08-23,256.59222412109375
2018-08-24,258.1365051269531
2018-08-27,260.1745910644531
2018-08-28,260.30023193359375
2018-08-29,261.7008056640625
2018-08-30,260.6414489746094
2018-08-31,260.6504211425781
2018-09-04,260.2014465332031
2018-09-05,259.50115966796875
2018-09-06,258.72003173828125
2018-09-07,258.2173156738281
2018-09-10,258.6662902832031
2018-09-11,259.5191650390625
2018-09-12,259.5820007324219
2018-09-13,261.1173400878906
2018-09-14,261.1621398925781
2018-09-17,259.7795104980469
2018-09-18,261.18914794921875
2018-09-19,261.46746826171875
2018-09-20,263.5862731933594
2018-09-21,263.3454895019531
2018-09-24,262.47064208984375
2018-09-25,262.2271423339844
2018-09-26,261.4425048828125
2018-09-27,262.173095703125
2018-09-28,262.20013427734375
2018-10-01,263.1109619140625
2018-10-02,262.95770263671875
2018-10-03,263.10198974609375
2018-10-04,261.0456848144531
2018-10-05,259.5845947265625
2018-10-08,259.5845947265625
2018-10-09,259.2058410644531
2018-10-10,250.99853515625
2018-10-11,245.4698486328125
2018-10-12,248.8790740966797
2018-10-15,247.4810791015625
2018-10-16,252.89256286621094
2018-10-17,252.93760681152344
2018-10-18,249.28489685058594
2018-10-19,249.1496124267578
2018-10-22,248.03128051757812
2018-10-23,246.76861572265625
2018-10-24,239.29185485839844
2018-10-25,243.58489990234375
2018-10-26,239.30091857910156
2018-10-29,237.97508239746094
2018-10-30,241.50148010253906
2018-10-31,244.08096313476562
2018-11-01,246.67840576171875
2018-11-02,245.21739196777344
2018-11-05,246.5702362060547
2018-11-06,248.13046264648438
2018-11-07,253.4425811767578
2018-11-08,252.9827117919922
2018-11-09,250.51150512695312
2018-11-12,245.83059692382812
2018-11-13,245.37062072753906
2018-11-14,243.6931610107422
2018-11-15,246.2364501953125
2018-11-16,246.87692260742188
2018-11-19,242.70106506347656
2018-11-20,238.20962524414062
2018-11-21,239.0213165283203
2018-11-23,237.42491149902344
2018-11-26,241.25799560546875
2018-11-27,242.0697021484375
2018-11-28,247.6434783935547
2018-11-29,247.10231018066406
2018-11-30,248.60845947265625
2018-12-03,251.90042114257812
2018-12-04,243.73822021484375
2018-12-06,243.3684844970703
2018-12-07,237.71356201171875
2018-12-10,238.16452026367188
2018-12-11,238.21865844726562
2018-12-12,239.41812133789062
2018-12-13,239.33694458007812
2018-12-14,234.91766357421875
2018-12-17,230.30892944335938
2018-12-18,230.05642700195312
2018-12-19,226.6111602783203
2018-12-20,222.92242431640625
2018-12-21,218.35479736328125
2018-12-24,212.58526611328125
2018-12-26,223.3260955810547
2018-12-27,225.04066467285156
2018-12-28,224.75033569335938
2018-12-31,226.71888732910156
2019-01-02,226.95477294921875
2019-01-03,221.53900146484375
2019-01-04,228.9595947265625
2019-01-07,230.7648468017578
2019-01-08,232.9329833984375
2019-01-09,234.02157592773438
2019-01-10,234.8470916748047
2019-01-11,234.93780517578125
2019-01-14,233.50448608398438
2019-01-15,236.18063354492188
2019-01-16,236.75218200683594
2019-01-17,238.54837036132812
2019-01-18,241.72341918945312
2019-01-22,238.45765686035156
2019-01-23,238.95657348632812
2019-01-24,239.08352661132812
2019-01-25,241.1065216064453
2019-01-28,239.2741241455078
2019-01-29,238.95657348632812
2019-01-30,242.73948669433594
2019-01-31,244.8712158203125
2019-02-01,244.9892578125
2019-02-04,246.7128448486328
2019-02-05,247.74697875976562
2019-02-06,247.42037963867188
2019-02-07,245.06182861328125
2019-02-08,245.3612060546875
2019-02-11,245.49717712402344
2019-02-12,248.65419006347656
2019-02-13,249.46153259277344
2019-02-14,248.9081573486328
2019-02-15,251.62054443359375
2019-02-19,252.0560760498047
2019-02-20,252.56402587890625
2019-02-21,251.66595458984375
2019-02-22,253.22637939453125
2019-02-25,253.57098388671875
2019-02-26,253.38954162597656
2019-02-27,253.2806854248047
2019-02-28,252.80899047851562
2019-03-01,254.38743591308594
2019-03-04,253.46212768554688
2019-03-05,253.11744689941406
2019-03-06,251.58425903320312
2019-03-07,249.479736328125
2019-03-08,248.98077392578125
2019-03-11,252.59129333496094
2019-03-12,253.5438232421875
2019-03-13,255.2221221923828
2019-03-14,255.05870056152344
2019-03-15,256.31890869140625
2019-03-18,257.248291015625
2019-03-19,257.31207275390625
2019-03-20,256.53759765625
2019-03-21,259.43505859375
2019-03-22,254.44190979003906
2019-03-25,254.25057983398438
2019-03-26,256.1457214355469
2019-03-27,254.80638122558594
2019-03-28,255.7721405029297
2019-03-29,257.3848876953125
2019-04-01,260.4373779296875
2019-04-02,260.5649108886719
2019-04-03,260.97491455078125
2019-04-04,261.6673889160156
2019-04-05,262.9338684082031
2019-04-08,263.13446044921875
2019-04-09,261.785888671875
2019-04-10,262.6788330078125
2019-04-11,262.6058654785156
2019-04-12,264.38262939453125
2019-04-15,264.2095031738281
2019-04-16,264.38262939453125
2019-04-17,263.7357177734375
2019-04-18,264.2550964355469
2019-04-22,264.4828796386719
2019-04-23,266.8611145019531
2019-04-24,266.26885986328125
2019-04-25,266.10467529296875
2019-04-26,267.3439025878906
2019-04-29,267.76318359375
2019-04-30,267.8997497558594
2019-05-01,265.885986328125
2019-05-02,265.3121032714844
2019-05-03,267.90887451171875
2019-05-06,266.806396484375
2019-05-07,262.35076904296875
2019-05-08,261.9862976074219
2019-05-09,261.193603515625
2019-05-10,262.5057373046875
2019-05-13,255.9088592529297
2019-05-14,258.22320556640625
2019-05-15,259.73577880859375
2019-05-16,262.1411437988281
2019-05-17,260.446533203125
2019-05-20,258.72430419921875
2019-05-21,261.05694580078125
2019-05-22,260.255126953125
2019-05-23,257.0751953125
2019-05-24,257.6582946777344
2019-05-28,255.26194763183594
2019-05-29,253.5489501953125
2019-05-30,254.2414093017578
2019-05-31,250.81541442871094
2019-06-03,250.1776885986328
2019-06-04,255.608154296875
2019-06-05,257.8222961425781
2019-06-06,259.49884033203125
2019-06-07,262.0956726074219
2019-06-10,263.2984619140625
2019-06-11,263.2345886230469
2019-06-12,262.77001953125
2019-06-13,263.854248046875
2019-06-14,263.5626525878906
2019-06-17,263.662841796875
2019-06-18,266.42364501953125
2019-06-19,267.0250244140625
2019-06-20,269.57623291015625
2019-06-21,269.1843566894531
2019-06-24,268.8548278808594
2019-06-25,266.2179260253906
2019-06-26,265.9523620605469
2019-06-27,266.8954162597656
2019-06-28,268.2687683105469
2019-07-01,270.7043151855469
2019-07-02,271.4093933105469
2019-07-03,273.5792541503906
2019-07-05,273.26788330078125
2019-07-08,271.7663879394531
2019-07-09,272.1051025390625
2019-07-10,273.4053955078125
2019-07-11,274.04620361328125
2019-07-12,275.2731018066406
2019-07-15,275.36468505859375
2019-07-16,274.4765930175781
2019-07-17,272.60870361328125
2019-07-18,273.606689453125
2019-07-19,272.0868225097656
2019-07-22,272.7552185058594
2019-07-23,274.7054138183594
2019-07-24,275.9964599609375
2019-07-25,274.6780700683594
2019-07-26,276.5184326171875
2019-07-29,276.0146789550781
2019-07-30,275.33721923828125
2019-07-31,272.3248291015625
2019-08-01,269.95355224609375
2019-08-02,267.9209289550781
2019-08-05,259.86370849609375
2019-08-06,263.5077819824219
2019-08-07,263.6634521484375
2019-08-08,268.83648681640625
2019-08-09,267.0052795410156
2019-08-12,263.7549743652344
2019-08-13,267.8568420410156
2019-08-14,259.9368896484375
2019-08-15,260.6236267089844
2019-08-16,264.4691162109375
2019-08-19,267.6552734375
2019-08-20,265.60443115234375
2019-08-21,267.76519775390625
2019-08-22,267.6827392578125
2019-08-23,260.8067932128906
2019-08-26,263.6908874511719
2019-08-27,262.65631103515625
2019-08-28,264.50579833984375
2019-08-29,267.8842468261719
2019-08-30,267.76519775390625
2019-09-03,266.1996154785156
2019-09-04,269.22113037109375
2019-09-05,272.6820068359375
2019-09-06,272.892578125
2019-09-09,273.02996826171875
2019-09-10,272.9657897949219
2019-09-11,274.9068908691406
2019-09-12,275.8590087890625
2019-09-13,275.67596435546875
2019-09-16,274.8245544433594
2019-09-17,275.5203857421875
2019-09-18,275.68505859375
2019-09-19,275.6669006347656
2019-09-20,274.3643798828125
2019-09-23,274.2999572753906
2019-09-24,272.1475524902344
2019-09-25,273.7572937011719
2019-09-26,273.1869812011719
2019-09-27,271.71527099609375
2019-09-30,272.9754333496094
2019-10-01,269.728515625
2019-10-02,264.9637756347656
2019-10-03,267.1345520019531
2019-10-04,270.7493591308594
2019-10-07,269.5813293457031
2019-10-08,265.39605712890625
2019-10-09,267.9164733886719
2019-10-10,269.728515625
2019-10-11,272.5246887207031
2019-10-14,272.2211608886719
2019-10-15,274.916259765625
2019-10-16,274.4747619628906
2019-10-17,275.2842102050781
2019-10-18,274.0793151855469
2019-10-21,275.9372863769531
2019-10-22,275.0358581542969
2019-10-23,275.83612060546875
2019-10-24,276.28680419921875
2019-10-25,277.4182434082031
2019-10-28,278.9817810058594
2019-10-29,278.89910888671875
2019-10-30,279.7545166015625
2019-10-31,279.00946044921875
2019-11-01,281.5941467285156
2019-11-04,282.7254638671875
2019-11-05,282.41278076171875
2019-11-06,282.47723388671875
2019-11-07,283.4705505371094
2019-11-08,284.1697082519531
2019-11-11,283.626953125
2019-11-12,284.2248840332031
2019-11-13,284.31683349609375
2019-11-14,284.73077392578125
2019-11-15,286.79107666015625
2019-11-18,287.0027160644531
2019-11-19,286.91986083984375
2019-11-20,285.8529357910156
2019-11-21,285.39306640625
2019-11-22,286.0276794433594
2019-11-25,288.2444763183594
2019-11-26,288.8975524902344
2019-11-27,290.185302734375
2019-11-29,289.10906982421875
2019-12-02,286.65313720703125
2019-12-03,284.73077392578125
2019-12-04,286.4875793457031
2019-12-05,287.0027160644531
2019-12-06,289.62420654296875
2019-12-09,288.7135925292969
2019-12-10,288.3915710449219
2019-12-11,289.210205078125
2019-12-12,291.7029724121094
2019-12-13,291.8777770996094
2019-12-16,293.8829345703125
2019-12-17,293.9473876953125
2019-12-18,293.9656982421875
2019-12-19,295.1707763671875
2019-12-20,296.4648132324219
2019-12-23,296.91766357421875
2019-12-24,296.9268798828125
2019-12-26,298.507568359375
2019-12-27,298.4336242675781
2019-12-30,296.788330078125
2019-12-31,297.50933837890625
2020-01-02,300.29156494140625
2020-01-03,298.0176696777344
2020-01-06,299.1546936035156
2020-01-07,298.3134765625
2020-01-08,299.9032897949219
2020-01-09,301.9368896484375
2020-01-10,301.06805419921875
2020-01-13,303.1385192871094
2020-01-14,302.6763916015625
2020-01-15,303.3603820800781
2020-01-16,305.88385009765625
2020-01-17,306.8359680175781
2020-01-21,306.235107421875
2020-01-22,306.2720947265625
2020-01-23,306.6233215332031
2020-01-24,303.8965148925781
2020-01-27,299.0252380371094
2020-01-28,302.15875244140625
2020-01-29,301.9091796875
2020-01-30,302.88897705078125
2020-01-31,297.3890686035156
2020-02-03,299.59832763671875
2020-02-04,304.16455078125
2020-02-05,307.6770935058594
2020-02-06,308.71234130859375
2020-02-07,307.0670471191406
2020-02-10,309.3594055175781
2020-02-11,309.89556884765625
2020-02-12,311.89208984375
2020-02-13,311.5593566894531
2020-02-14,312.0584411621094
2020-02-18,311.25433349609375
2020-02-19,312.7425231933594
2020-02-20,311.4576416015625
2020-02-21,308.2501525878906
2020-02-24,298.02691650390625
2020-02-25,288.9960632324219
2020-02-26,287.93316650390625
2020-02-27,275.0014953613281
2020-02-28,273.8460693359375
2020-03-02,285.7054748535156
2020-03-03,277.5249938964844
2020-03-04,289.19024658203125
2020-03-05,279.57696533203125
2020-03-06,274.955322265625
2020-03-09,253.48275756835938
2020-03-10,266.5992431640625
2020-03-11,253.60299682617188
2020-03-12,229.33892822265625
2020-03-13,248.9442596435547
2020-03-16,221.703857421875
2020-03-17,233.67410278320312
2020-03-18,221.8424835205078
2020-03-19,222.31394958496094
2020-03-20,212.73353576660156
2020-03-23,207.2942657470703
2020-03-24,226.0758056640625
2020-03-25,229.46018981933594
2020-03-26,242.8583526611328
2020-03-27,235.62464904785156
2020-03-30,243.27671813964844
2020-03-31,239.650634765625
2020-04-01,228.86514282226562
2020-04-02,234.1463165283203
2020-04-03,230.76193237304688
2020-04-06,246.26132202148438
2020-04-07,246.51231384277344
2020-04-08,254.78736877441406
2020-04-09,258.6646728515625
2020-04-13,256.30291748046875
2020-04-14,263.8620300292969
2020-04-15,258.2555236816406
2020-04-16,259.5013732910156
2020-04-17,266.5118408203125
2020-04-20,261.8165283203125
2020-04-21,253.866943359375
2020-04-22,259.5013732910156
2020-04-23,259.4827880859375
2020-04-24,263.099609375
2020-04-27,266.8930969238281
2020-04-28,265.66583251953125
2020-04-29,272.62054443359375
2020-04-30,270.08221435546875
2020-05-01,262.9322204589844
2020-05-04,263.6575012207031
2020-05-05,266.0935363769531
2020-05-06,264.2897644042969
2020-05-07,267.4789123535156
2020-05-08,271.9046936035156
2020-05-11,271.9604187011719
2020-05-12,266.5398254394531
2020-05-13,261.82586669921875
2020-05-14,264.9591369628906
2020-05-15,266.1771545410156
2020-05-18,274.2848815917969
2020-05-19,271.46759033203125
2020-05-20,276.079345703125
2020-05-21,274.17333984375
2020-05-22,274.6940002441406
2020-05-26,278.078369140625
2020-05-27,282.2158203125
2020-05-28,281.6952209472656
2020-05-29,282.95037841796875
2020-06-01,284.0940246582031
2020-06-02,286.4462890625
2020-06-03,290.2585144042969
2020-06-04,289.49603271484375
2020-06-05,296.91571044921875
2020-06-08,300.504638671875
2020-06-09,298.2639465332031
2020-06-10,296.5995178222656
2020-06-11,279.5008850097656
2020-06-12,282.84814453125
2020-06-15,285.4886779785156
2020-06-16,290.9837341308594
2020-06-17,289.7750244140625
2020-06-18,289.8866271972656
2020-06-19,288.2298278808594
2020-06-22,290.07891845703125
2020-06-23,291.4143981933594
2020-06-24,283.98077392578125
2020-06-25,287.0252380371094
2020-06-26,280.2079772949219
2020-06-29,284.3262634277344
2020-06-30,287.9684143066406
2020-07-01,289.9855651855469
2020-07-02,291.58245849609375
2020-07-06,296.083740234375
2020-07-07,293.0299377441406
2020-07-08,295.2712097167969
2020-07-09,293.5902404785156
2020-07-10,296.5880126953125
2020-07-13,294.0198974609375
2020-07-14,297.8300476074219
2020-07-15,300.5662841796875
2020-07-16,299.5764465332031
2020-07-17,300.4448547363281
2020-07-20,302.8729553222656
2020-07-21,303.51727294921875
2020-07-22,305.2449645996094
2020-07-23,301.6029357910156
2020-07-24,299.6604309082031
2020-07-27,301.8457336425781
2020-07-28,299.93133544921875
2020-07-29,303.6201171875
2020-07-30,302.5367126464844
2020-07-31,304.927490234375
2020-08-03,307.04736328125
2020-08-04,308.2334289550781
2020-08-05,310.1477966308594
2020-08-06,312.220947265625
2020-08-07,312.4452209472656
2020-08-10,313.3790588378906
2020-08-11,310.7922058105469
2020-08-12,315.1253967285156
2020-08-13,314.5556945800781
2020-08-14,314.56500244140625
2020-08-17,315.5643310546875
2020-08-18,316.24603271484375
2020-08-19,314.9292907714844
2020-08-20,315.9097900390625
2020-08-21,317.030517578125
2020-08-24,320.2429504394531
2020-08-25,321.36358642578125
2020-08-26,324.58544921875
2020-08-27,325.29522705078125
2020-08-28,327.396484375
2020-08-31,326.21038818359375
2020-09-01,329.2828063964844
2020-09-02,334.0456237792969
2020-09-03,322.5496826171875
2020-09-04,319.9161071777344
2020-09-08,311.175048828125
2020-09-09,317.3199768066406
2020-09-10,311.8101501464844
2020-09-11,311.9688720703125
2020-09-14,316.07794189453125
2020-09-15,317.6748046875
2020-09-16,316.4140319824219
2020-09-17,313.63116455078125
2020-09-18,310.0204162597656
2020-09-21,306.5700378417969
2020-09-22,309.6922607421875
2020-09-23,302.51025390625
2020-09-24,303.3165588378906
2020-09-25,308.2201843261719
2020-09-28,313.3396301269531
2020-09-29,311.6331481933594
2020-09-30,313.99591064453125
2020-10-01,316.0117492675781
2020-10-02,313.0113830566406
2020-10-05,318.56207275390625
2020-10-06,314.0334167480469
2020-10-07,319.4996032714844
2020-10-08,322.3312683105469
2020-10-09,325.2096862792969
2020-10-12,330.4414978027344
2020-10-13,328.28509521484375
2020-10-14,326.22235107421875
2020-10-15,325.81915283203125
2020-10-16,325.62225341796875
2020-10-19,320.6716613769531
2020-10-20,321.9562072753906
2020-10-21,321.3467712402344
2020-10-22,323.1094970703125
2020-10-23,324.20648193359375
2020-10-26,318.21514892578125
2020-10-27,317.1181945800781
2020-10-28,306.2793884277344
2020-10-29,309.39227294921875
2020-10-30,306.16680908203125
2020-11-02,309.5984802246094
2020-11-03,315.0647888183594
2020-11-04,322.106201171875
2020-11-05,328.3881530761719
2020-11-06,328.3131408691406
2020-11-09,332.43865966796875
2020-11-10,331.9510803222656
2020-11-11,334.4170837402344
2020-11-12,331.1728210449219
2020-11-13,335.7578125
2020-11-16,339.9489440917969
2020-11-17,338.12054443359375
2020-11-18,334.0513610839844
2020-11-19,335.4577331542969
2020-11-20,333.16058349609375
2020-11-23,335.1576843261719
2020-11-24,340.55828857421875
2020-11-25,340.0332946777344
2020-11-27,340.98028564453125
2020-11-30,339.4707946777344
2020-12-01,343.18365478515625
2020-12-02,343.9056396484375
2020-12-03,343.8117980957031
2020-12-04,346.77471923828125
2020-12-07,346.0621032714844
2020-12-08,347.07476806640625
2020-12-09,343.9619140625
2020-12-10,343.849365234375
2020-12-11,343.4461975097656
2020-12-14,341.9085693359375
2020-12-15,346.53094482421875
2020-12-16,347.07476806640625
2020-12-17,349.015625
2020-12-18,347.62200927734375
2020-12-21,346.37908935546875
2020-12-22,345.7952575683594
2020-12-23,346.10601806640625
2020-12-24,347.4525451660156
2020-12-28,350.4374084472656
2020-12-29,349.7688903808594
2020-12-30,350.26788330078125
2020-12-31,352.047607421875
2021-01-04,347.2547912597656
2021-01-05,349.64642333984375
2021-01-06,351.7367858886719
2021-01-07,356.9627380371094
2021-01-08,358.9965515136719
2021-01-11,356.5766906738281
2021-01-12,356.6519775390625
2021-01-13,357.6124572753906
2021-01-14,356.3601379394531
2021-01-15,353.76129150390625
2021-01-19,356.5390319824219
2021-01-20,361.47308349609375
2021-01-21,361.8025817871094
2021-01-22,360.5220031738281
2021-01-25,361.9438171386719
2021-01-26,361.37890625
2021-01-27,352.546630859375
2021-01-28,355.5785217285156
2021-01-29,348.4600524902344
2021-02-01,354.2603454589844
2021-02-02,359.26971435546875
2021-02-03,359.55218505859375
2021-02-04,363.63873291015625
2021-02-05,365.07000732421875
2021-02-08,367.7065124511719
2021-02-09,367.4616394042969
2021-02-10,367.30157470703125
2021-02-11,367.894775390625
2021-02-12,369.7121276855469
2021-02-16,369.3919677734375
2021-02-17,369.47674560546875
2021-02-18,367.9041748046875
2021-02-19,367.25445556640625
2021-02-22,364.4296875
2021-02-23,364.87225341796875
2021-02-24,368.8928527832031
2021-02-25,360.00408935546875
2021-02-26,358.1491394042969
2021-03-01,366.8307189941406
2021-03-02,363.9683532714844
2021-03-03,359.1472473144531
2021-03-04,354.702880859375
2021-03-05,361.2282409667969
2021-03-08,359.4296569824219
2021-03-09,364.5615234375
2021-03-10,366.8307189941406
2021-03-11,370.55010986328125
2021-03-12,371.0491638183594
2021-03-15,373.26202392578125
2021-03-16,372.7911071777344
2021-03-17,374.06231689453125
2021-03-18,368.6197814941406
2021-03-19,367.937744140625
2021-03-22,370.87579345703125
2021-03-23,367.9566650390625
2021-03-24,366.0862121582031
2021-03-25,368.1455993652344
2021-03-26,374.07830810546875
2021-03-29,373.8893127441406
2021-03-30,372.8973693847656
2021-03-31,374.4088439941406
2021-04-01,378.4521179199219
2021-04-05,383.8841247558594
2021-04-06,383.65740966796875
2021-04-07,384.1014099121094
2021-04-08,385.9245910644531
2021-04-09,388.7303466796875
2021-04-12,388.8720703125
2021-04-13,390.02459716796875
2021-04-14,388.6925964355469
2021-04-15,392.8681640625
2021-04-16,394.1812744140625
2021-04-19,392.24462890625
2021-04-20,389.372802734375
2021-04-21,393.05706787109375
2021-04-22,389.4672546386719
2021-04-23,393.6899719238281
2021-04-26,394.5118713378906
2021-04-27,394.4268493652344
2021-04-28,394.3134765625
2021-04-29,396.82635498046875
2021-04-30,394.21905517578125
2021-05-03,395.0692443847656
2021-05-04,392.6319274902344
2021-05-05,392.7547912597656
2021-05-06,395.89111328125
2021-05-07,398.7724304199219
2021-05-10,394.8236389160156
2021-05-11,391.2999267578125
2021-05-12,382.9866943359375
2021-05-13,387.5872497558594
2021-05-14,393.53887939453125
2021-05-17,392.5374450683594
2021-05-18,389.155517578125
2021-05-19,388.13519287109375
2021-05-20,392.310791015625
2021-05-21,391.98956298828125
2021-05-24,395.985595703125
2021-05-25,395.1070556640625
2021-05-26,395.89111328125
2021-05-27,396.0989990234375
2021-05-28,396.8074951171875
2021-06-01,396.4579772949219
2021-06-02,397.0814514160156
2021-06-03,395.6076965332031
2021-06-04,399.2258605957031
2021-06-07,398.8385925292969
2021-06-08,398.923583984375
2021-06-09,398.32843017578125
2021-06-10,400.1800231933594
2021-06-11,400.84130859375
2021-06-14,401.7387390136719
2021-06-15,401.00189208984375
2021-06-16,398.76300048828125
2021-06-17,398.6307373046875
